05-14-2026 16:14:35.392,-,SERIAL,"COM3 - 115200/8/N/1/N"

05-14-2026 14:58:55.182,0,SENT,41540D
05-14-2026 14:58:55.265,1,RECV,41540D0D0A4F4B0D0A
05-14-2026 14:58:57.708,2,SENT,415445300D
05-14-2026 14:58:57.742,3,RECV,415445300D0D0A4F4B0D0A
05-14-2026 14:58:59.500,4,SENT,41542B4350494E3F0D
05-14-2026 14:58:59.586,5,RECV,0D0A2B4350494E3A2052454144590D0A0D0A4F4B0D0A
05-14-2026 14:59:03.117,6,SENT,41542B435245473F0D
05-14-2026 14:59:03.143,7,RECV,0D0A2B435245473A20302C310D0A0D0A4F4B0D0A
05-14-2026 14:59:04.940,8,SENT,41542B43475245473F0D
05-14-2026 14:59:04.991,9,RECV,0D0A2B43475245473A20302C310D0A0D0A4F4B0D0A
05-14-2026 14:59:07.388,10,SENT,41542B4353510D
05-14-2026 14:59:07.457,11,RECV,0D0A2B4353513A2032382C39390D0A0D0A4F4B0D0A
05-14-2026 14:59:10.082,12,SENT,41542B5149435347503D312C312C2261697274656C677072732E636F6D220D
05-14-2026 14:59:10.123,13,RECV,0D0A4F4B0D0A
05-14-2026 14:59:13.085,14,SENT,41542B51494143543D310D
05-14-2026 14:59:13.163,15,RECV,0D0A4F4B0D0A
05-14-2026 14:59:15.234,16,SENT,41542B51494143543F0D
05-14-2026 14:59:15.261,17,RECV,0D0A2B51494143543A20312C312C31
05-14-2026 14:59:15.324,18,RECV,2C223130302E37362E3233392E313632220D0A0D0A4F4B0D0A
05-14-2026 15:00:09.225,19,SENT,41542B5153534C4346473D227365636C6576656C222C302C300D
05-14-2026 15:00:09.304,20,RECV,0D0A4F4B0D0A
05-14-2026 15:00:15.323,21,SENT,41542B51485454504346473D22636F6E746578746964222C310D
05-14-2026 15:00:15.381,22,RECV,0D0A4F4B0D0A
05-14-2026 15:00:17.755,23,SENT,41542B51485454504346473D22636F6E74656E7474797065222C320D
05-14-2026 15:00:17.793,24,RECV,0D0A4F4B0D0A
05-14-2026 15:00:20.661,25,SENT,41542B51485454504346473D2272657175657374686561646572222C300D
05-14-2026 15:00:20.706,26,RECV,0D0A4F4B0D0A
05-14-2026 15:00:23.083,27,SENT,41542B51485454504346473D22726573706F6E7365686561646572222C300D
05-14-2026 15:00:23.111,28,RECV,0D0A4F4B0D0A
05-14-2026 15:00:25.500,29,SENT,41542B514854545055524C3D34312C38300D
05-14-2026 15:00:25.525,30,RECV,0D0A434F4E4E4543540D0A
05-14-2026 15:00:27.845,31,SENT,68747470733A2F2F6170692E7468696E67737065616B2E636F6D2F7570646174652E6A736F6E
05-14-2026 15:00:34.882,32,SENT,41542B5148545450504F53543D35342C38302C38300D
05-14-2026 15:00:34.975,33,RECV,0D0A4F4B0D0A
05-14-2026 15:00:37.723,34,SENT,7B226170695F6B6579223A224C435346354F46335343515A4F503655222C226669656C6431223A33302C226669656C6432223A36307D
05-14-2026 15:02:39.236,35,SENT,7B226170695F6B6579223A224C435346354F46335343515A4F503655222C226669656C6431223A33302C226669656C6432223A36307D
05-14-2026 15:02:57.467,36,SENT,41542B5148545450504F53543D35342C38302C38300D
05-14-2026 15:02:59.840,37,RECV,0D0A434F4E4E4543540D0A
05-14-2026 15:03:04.467,38,SENT,7B226170695F6B6579223A224C435346354F46335343515A4F503655222C226669656C6431223A33302C226669656C6432223A36307D
